cust_id,deny,pirat,hirat,lvrat,chist,mhist,phist,unemp,selfemp,insurance,condomin,race,single,hschool
2157,1,0.34,0.33,0.9,1,2,yes,5.300000191,yes,no,no,White,no,yes
2158,1,0.393600006,0.2575,0.798742138,1,2,yes,3.200000048,no,no,no,White,no,yes
2159,1,0.31,0.31,0.897590361,4,2,yes,3.900000095,no,no,no,White,no,no
2160,1,0.301599998,0.180900002,0.795180723,1,2,no,1.799999952,no,no,yes,White,yes,yes
2161,1,0.427400017,0.352999992,0.797153025,5,2,yes,1.799999952,no,no,no,African-American,no,yes
2162,1,0.351399994,0.351399994,0.901754386,2,1,yes,3.200000048,no,no,no,White,no,yes
2163,1,0.39,0.33,0.8,2,1,no,8.899999619,no,no,no,White,no,yes
2164,0,0.349300003,0.194799995,1.2,1,1,no,3.099999905,no,no,no,White,no,yes
2165,1,0.372299995,0.295799999,0.902040816,1,1,no,3.099999905,no,no,no,White,no,yes
2166,1,0.335299988,0.245799999,0.876470588,1,1,no,3.099999905,no,no,yes,White,no,yes
2167,1,0.388499985,0.265300007,0.8,1,1,no,3.099999905,no,no,no,White,no,yes
2168,1,0.420900002,0.301499996,0.771653543,1,1,no,5.300000191,no,no,no,White,no,yes
2169,1,0.283999996,0.281399994,0.898550725,1,2,no,3.200000048,no,no,no,White,no,yes
2170,1,0.354000015,0.255699997,0.9,1,2,no,5.300000191,no,no,no,African-American,no,yes
2171,0,0.477799988,0.366199989,0.750649351,6,2,yes,3.099999905,no,no,no,White,no,yes
2172,1,0.409799995,0.314699993,0.82300885,1,2,no,3.900000095,no,no,yes,African-American,no,yes
2173,1,0.194400005,0.192600002,0.793442623,1,1,no,3.200000048,no,no,no,White,no,yes
2174,1,0.464500008,0.347000008,0.731182796,1,2,no,3.599999905,no,no,no,White,no,yes
2175,1,0.341699982,0.253299999,0.753333333,1,1,no,2,no,no,no,White,yes,yes
2176,1,0.317700005,0.297099991,0.902777778,1,1,no,3.099999905,no,no,no,African-American,yes,yes
2177,1,0.308299999,0.188500004,0.8,2,3,no,10.60000038,yes,no,no,African-American,yes,yes
2178,1,0.353699989,0.2825,0.89375,1,2,no,3.200000048,no,no,yes,White,yes,yes
2179,1,0.393800011,0.393800011,0.738461538,1,2,no,3.200000048,no,no,yes,White,yes,yes
2180,1,0.392200012,0.231100006,0.800865801,1,2,no,3.599999905,no,no,yes,White,no,yes
2181,1,0.200499992,0.146000004,0.826771654,1,2,no,3.599999905,yes,no,no,African-American,no,yes
2182,1,0.479399986,0.468499985,0.666666667,4,2,no,4.300000191,no,no,yes,White,yes,yes
2183,1,0.311499996,0.223099995,0.797385621,1,2,no,1.799999952,no,no,no,White,yes,yes
2184,1,0.113500004,0.097799997,0.798941799,1,1,no,3.599999905,yes,no,no,White,no,yes
2185,0,0.318899994,0.184099998,0.9,5,1,yes,3.200000048,no,no,no,African-American,no,yes
2186,1,0.351699982,0.256100006,0.897810219,1,2,no,10.60000038,no,no,no,White,no,yes
2187,1,0.244200001,0.195100002,0.802631579,1,1,no,1.799999952,no,no,yes,White,no,yes
2188,1,0.318400002,0.235599995,0.307692308,1,2,no,3.599999905,no,no,yes,White,no,yes
2189,1,0.192199993,0.177700005,0.897058824,1,2,no,3.200000048,no,no,yes,White,yes,yes
2190,1,0.421500015,0.382400017,0.876470588,1,1,no,4.300000191,no,no,yes,White,no,yes
2191,1,0.339300003,0.211800003,0.859872611,2,2,no,3.599999905,no,no,no,White,no,yes
2192,1,0.1079,0.088199997,0.685714286,1,1,no,3.599999905,yes,no,no,White,no,yes
2193,0,0.267900009,0.103800001,0.905405405,1,2,no,3.200000048,no,no,yes,White,yes,yes
2194,0,0.358199997,0.280599995,0.898305085,5,2,yes,3.599999905,no,no,no,African-American,no,yes
2195,1,0.367999992,0.282800007,0.9,1,2,no,5.300000191,no,no,yes,White,yes,yes
2196,1,0.253799992,0.253799992,0.9,4,2,no,2,no,no,yes,White,yes,yes
2197,1,0.295200005,0.271599998,0.802575107,3,2,yes,3.200000048,no,no,no,White,no,yes
2198,1,0.293099995,0.1254,0.826446281,1,1,no,3.200000048,no,no,no,African-American,no,yes
2199,1,0.298799992,0.298799992,0.790123457,4,2,no,3.099999905,no,no,yes,White,yes,yes
2200,1,0.337799988,0.226000004,0.8,1,2,no,3.200000048,no,no,no,White,yes,yes
2201,1,0.368699989,0.298899994,0.902857143,1,2,no,3.599999905,no,no,no,White,no,yes
2202,1,0.400900002,0.366699982,0.755395683,4,1,no,1.799999952,no,no,no,African-American,yes,yes
2203,1,0.35,0.35,0.868965517,1,2,no,3.599999905,no,no,no,White,no,yes
2204,1,0.390499992,0.306100006,0.8,1,2,no,3.200000048,yes,no,yes,African-American,yes,yes
2205,1,0.400200005,0.279799995,0.901960784,2,2,no,3.099999905,no,no,no,White,yes,yes
2206,1,0.395299988,0.312700005,0.888111888,1,2,no,3.599999905,no,no,yes,African-American,no,yes
2207,1,0.362999992,0.318199997,0.797297297,1,2,no,3.599999905,no,no,yes,African-American,no,yes
2208,0,0.367000008,0.327999992,0.897637795,3,2,yes,3.599999905,no,no,yes,White,no,no
2209,1,0.335900002,0.331100006,0.902857143,1,2,yes,3.599999905,no,no,yes,White,yes,yes
2210,0,0.242299995,0.231499996,0.902654867,5,2,no,10.60000038,no,no,yes,White,yes,no
2211,1,0.247600002,0.204500008,0.899082569,2,2,no,3.599999905,no,no,no,White,no,yes
2212,1,0.390499992,0.365200005,0.90212766,1,1,no,1.799999952,no,no,yes,White,no,yes
2213,1,0.322200012,0.242199993,0.757575758,4,1,no,3.099999905,no,no,no,White,no,yes
2214,1,0.321699982,0.315300007,0.903225806,1,2,no,3.599999905,no,no,yes,White,yes,yes
2215,1,0.426599998,0.299200001,0.780487805,1,2,no,3.200000048,no,no,yes,African-American,yes,yes
2216,1,0.309400005,0.283099995,0.705882353,1,2,no,3.200000048,no,no,yes,White,yes,yes
2217,1,0.337200012,0.289099998,1,4,2,no,3.099999905,no,no,yes,White,no,yes
2218,1,0.26,0.19,0.870588235,4,1,no,3.599999905,no,no,yes,White,yes,yes
2219,1,0.358300018,0.295599995,0.903448276,1,2,no,3.200000048,no,no,no,African-American,no,yes
2220,1,0.3525,0.263400002,0.387096774,2,2,no,3.599999905,yes,no,no,White,no,yes
2221,1,0.283099995,0.151000004,0.72,2,1,no,3.599999905,yes,no,no,White,yes,yes
2222,1,0.320699997,0.296200008,0.8,2,2,no,4.300000191,no,no,no,White,no,yes
2223,0,0.431500015,0.343899994,0.864197531,2,2,no,2,no,no,yes,White,no,yes
2224,0,0.320699997,0.252199993,0.9,1,2,no,5.300000191,no,no,yes,African-American,yes,yes
2225,1,0.319599991,0.309899998,0.684848485,1,1,no,3.900000095,no,no,yes,White,yes,yes
2226,0,0.399599991,0.265799999,0.9,2,3,yes,3.599999905,no,no,no,White,no,yes
2227,1,0.321100006,0.201800003,0.8984375,1,2,no,3.599999905,no,no,no,White,no,yes
2228,1,0.384000015,0.233500004,0.753333333,4,1,no,3.599999905,no,no,yes,White,yes,yes
2229,0,0.19,0.08,0.754545455,1,2,no,1.799999952,yes,no,yes,White,yes,yes
2230,0,0.04,0.03,0.666666667,1,2,no,4.300000191,no,no,no,White,yes,yes
2231,0,0.346599998,0.265799999,1.048,1,2,no,3.599999905,no,no,no,White,yes,yes
2232,0,0.484000015,0.472000008,1,5,2,yes,3.200000048,yes,no,yes,White,no,yes
2233,1,0.328699989,0.288899994,0.907692308,1,2,no,3.599999905,no,no,yes,White,yes,yes
2234,0,0.286599998,0.199200001,0.796610169,6,1,yes,1.799999952,no,no,no,African-American,no,yes
2235,1,0.315799999,0.169099998,0.649746193,1,2,no,1.799999952,no,no,yes,White,no,yes
2236,1,0.419099998,0.359900017,0.794520548,1,2,no,3.200000048,no,no,no,White,no,yes
2237,1,0.377900009,0.228600006,0.898809524,1,2,no,2,no,no,yes,White,yes,yes
2238,0,0.44,0.36,0.748201439,1,2,no,3.599999905,no,no,yes,African-American,yes,yes
2239,0,0.322099991,0.322099991,0.902777778,4,2,yes,3.200000048,no,no,yes,African-American,yes,yes
2240,1,0.373300018,0.273199997,0.75,5,1,no,3.099999905,yes,no,yes,White,no,yes
2241,0,0.292000008,0.207399998,0.892857143,5,2,no,2,no,no,yes,White,no,yes
2242,1,0.303099995,0.290400009,0.903225806,1,2,no,3.200000048,no,no,no,White,no,yes
2243,1,0.307099991,0.24,0.666666667,5,3,no,3.200000048,no,no,no,White,no,yes
2244,1,0.32,0.25,0.745762712,5,2,no,4.300000191,no,no,no,African-American,no,yes
2245,1,0.331800003,0.311800003,0.797979798,2,1,no,3.599999905,no,no,no,White,no,yes
2246,1,0.338699989,0.293600006,0.537931034,2,1,no,3.200000048,no,no,no,White,no,yes
2247,1,0.319400005,0.293600006,0.603773585,1,2,no,3.200000048,no,no,yes,White,no,yes
2248,1,0.291700001,0.250599995,0.694444444,1,1,no,4.300000191,yes,no,no,White,no,yes
2249,1,0.329500008,0.268099995,0.824817518,1,2,no,3.900000095,no,no,yes,White,no,yes
2250,1,0.382999992,0.284400005,0.797235023,3,1,no,3.200000048,no,no,no,White,no,yes
2251,0,0.254200001,0.202999992,0.953488372,6,2,no,3.200000048,no,no,no,African-American,no,yes
2252,1,0.316000004,0.288899994,0.63125,1,2,no,3.200000048,no,no,yes,White,yes,yes
2253,1,0.372599983,0.279559994,0.8,1,2,no,4.300000191,no,no,no,White,no,yes
2254,1,0.358300018,0.233899994,0.724191046,2,2,no,3.200000048,no,no,yes,White,yes,yes
2255,1,0.33,0.29,0.799410029,2,1,yes,4.300000191,no,no,no,White,no,yes
2256,1,0.380099983,0.213099995,0.753846154,1,1,no,3.200000048,no,no,no,African-American,yes,yes
2257,1,0.316800003,0.238799992,0.748603352,1,2,no,3.200000048,no,no,yes,White,yes,yes
2258,1,0.385200005,0.219200001,0.929032258,1,2,no,3.099999905,no,no,no,White,no,yes
2259,1,0.345299988,0.176299992,0.754237288,1,2,no,3.200000048,no,no,yes,White,yes,yes
2260,1,0.296700001,0.282600002,0.891891892,2,2,no,4.300000191,no,no,no,White,no,yes
2261,1,0.275799999,0.211000004,0.755555556,1,2,no,4.300000191,no,no,yes,White,no,yes
2262,1,0.400900002,0.251299992,0.747081712,3,2,no,3.099999905,no,no,yes,African-American,no,yes
2263,1,0.355600014,0.250400009,0.647439694,1,2,no,3.200000048,no,no,no,White,yes,yes
2264,1,0.302199993,0.177199993,0.734693878,2,1,no,1.799999952,no,no,no,White,yes,yes
2265,1,0.218500004,0.197000008,0.7960199,1,2,no,3.099999905,no,no,yes,White,no,yes
2266,1,0.262999992,0.247999992,0.8,1,2,no,3.200000048,no,no,no,White,no,yes
2267,1,0.322999992,0.266200008,0.747747748,1,1,no,3.200000048,no,no,no,White,no,yes
2268,1,0.355600014,0.296200008,0.798742138,4,2,no,3.099999905,no,no,no,White,no,yes
2269,1,0.307999992,0.307999992,0.79713035,1,2,no,2,no,no,no,White,no,yes
2270,1,0.276000004,0.264099998,0.8,1,1,no,1.799999952,no,no,yes,White,yes,yes
2271,1,0.365600014,0.302399998,0.8,1,2,no,3.099999905,no,no,no,White,no,yes
2272,1,0.332299995,0.330099983,0.536363636,1,1,no,3.200000048,no,no,no,White,no,yes
2273,1,0.2875,0.222800007,0.676190476,1,2,no,3.200000048,no,no,yes,White,yes,yes
2274,1,0.262199993,0.255799999,0.639215686,1,1,no,3.099999905,no,no,yes,White,no,yes
2275,1,0.352900009,0.276700001,0.841666667,1,2,no,3.099999905,no,no,yes,White,yes,yes
2276,1,0.353400002,0.274400005,0.796551724,3,1,yes,1.799999952,no,no,no,White,no,yes
2277,1,0.301000004,0.278299999,0.316091954,1,2,no,1.799999952,no,no,no,White,yes,yes
2278,1,0.372700005,0.267800007,0.8,1,2,no,3.900000095,no,no,no,African-American,no,yes
2279,1,0.35,0.15,0.534285714,3,1,no,3.200000048,no,no,yes,White,yes,yes
2280,1,0.35,0.34,0.744827586,1,2,no,3.200000048,no,no,no,White,yes,yes
2281,1,0.17,0.13,0.461538462,3,1,no,3.599999905,no,no,no,White,no,yes
2282,1,0.17,0.16,0.544444444,1,1,no,3.200000048,yes,no,yes,White,yes,yes
2283,1,0.3,0.23,0.595652174,2,1,no,3.099999905,no,no,no,White,no,yes
2284,1,0.34,0.3,0.748,1,1,no,1.799999952,no,no,no,White,no,yes
2285,0,0.5,0.23,0.507936508,3,1,yes,3.200000048,no,no,no,White,yes,yes
2286,1,0.21,0.09,0.746666667,1,2,no,10.60000038,no,no,yes,White,yes,yes
2287,1,0.36,0.35,0.79,1,1,no,3.200000048,no,no,no,White,no,yes
2288,1,0.19,0.19,0.348837209,3,2,no,1.799999952,no,no,no,White,no,yes
2289,1,0.32,0.22,0.787878788,3,1,no,1.799999952,no,no,no,White,no,yes
2290,1,0.35,0.29,0.674528302,3,3,no,4.300000191,no,no,no,White,no,yes
2291,0,0.21,0.19,0.705660377,2,2,no,4.300000191,yes,no,no,White,yes,yes
2292,1,0.28,0.26,0.725907384,1,1,yes,3.200000048,no,no,no,White,no,yes
2293,1,0.3,0.24,0.586309524,3,4,no,3.900000095,no,no,no,White,no,yes
2294,1,0.36,0.24,0.777777778,1,2,no,3.200000048,no,no,no,White,no,yes
2295,1,0.27,0.27,0.802631579,2,2,no,2,no,no,no,White,no,yes
2296,1,0.38,0.3,0.578125,2,1,no,3.200000048,no,no,no,White,no,yes
2297,1,0.34,0.3,0.714285714,3,4,yes,3.200000048,yes,no,no,White,yes,yes
2298,1,0.27,0.23,0.754545455,3,1,yes,3.200000048,no,no,yes,White,yes,yes
2299,1,0.37,0.22,0.864864865,3,1,no,2,no,no,no,White,no,yes
2300,1,0.303299999,0.237999992,0.48048048,2,1,no,4.300000191,no,no,no,White,no,yes
2301,1,0.298600006,0.291299992,0.675,1,1,no,3.200000048,no,no,yes,White,no,yes
2302,1,0.370200005,0.360900002,0.761904762,1,1,no,3.099999905,no,no,no,White,no,yes
2303,1,0.365,0.225,0.904761905,6,2,no,3.200000048,no,no,yes,African-American,no,no
2304,1,0.365999985,0.275,0.479487179,1,1,no,3.200000048,no,no,no,White,no,yes
2305,1,0.33,0.32,0.7265625,1,2,no,1.799999952,no,no,yes,White,yes,yes
2306,1,0.4,0.32,0.543478261,1,2,no,3.200000048,no,no,yes,White,yes,yes
2307,1,0.27,0.26,0.846715328,1,2,no,3.200000048,no,no,yes,African-American,no,yes
2308,1,0.29,0.29,0.775193798,1,2,no,3.099999905,no,no,no,White,no,yes
2309,1,0.31,0.3,0.639534884,1,1,no,2,no,no,no,White,no,yes
2310,1,0.38,0.21,0.76,6,2,no,3.200000048,no,no,no,African-American,yes,yes
2311,1,0.37,0.31,0.866666667,1,2,no,4.300000191,no,no,yes,African-American,yes,yes
2312,1,0.38,0.28,0.847058824,1,2,no,3.900000095,no,no,no,African-American,yes,yes
2313,1,0.34,0.33,0.5,1,2,no,3.200000048,no,no,no,White,yes,yes
2314,1,0.42,0.33,0.796703297,1,2,no,2,no,no,no,White,yes,yes
2315,1,0.32,0.28,0.787671233,1,2,no,1.799999952,no,no,yes,White,no,yes
2316,1,0.385999985,0.141999998,0.326923077,1,1,no,3.200000048,no,no,no,White,no,yes
2317,1,0.347000008,0.278999996,0.724137931,1,2,no,3.200000048,no,no,no,White,yes,yes
2318,1,0.243999996,0.236000004,0.657142857,1,2,no,4.300000191,yes,no,yes,White,no,yes
2319,1,0.23,0.23,0.448717949,1,2,no,1.799999952,no,no,no,White,no,yes
2320,1,0.34,0.34,0.888888889,1,2,no,3.200000048,no,no,no,African-American,no,yes
2321,1,0.35,0.17,0.713043478,1,2,no,1.799999952,no,no,yes,White,no,yes
2322,1,0.379000015,0.247000008,0.803418803,6,2,yes,3.200000048,no,no,yes,White,yes,yes
2323,1,0.39,0.27,0.875,1,2,no,1.799999952,no,no,no,White,yes,yes
2324,1,0.42,0.28,0.689655172,1,2,no,3.200000048,no,no,no,White,yes,yes
2325,1,0.26,0.18,0.882075472,1,1,no,1.799999952,no,no,no,White,no,yes
2326,1,0.43,0.11,0.751445087,2,1,no,3.200000048,no,no,no,White,no,yes
2327,1,0.34,0.26,0.940677966,2,2,no,3.200000048,no,no,no,White,no,no
2328,1,0.2,0.09,0.9,2,1,no,3.599999905,yes,no,yes,White,no,yes
2329,1,0.36,0.29,0.907894737,1,2,yes,4.300000191,no,no,no,White,no,yes
2330,1,0.32,0.25,0.949275362,2,2,no,1.799999952,no,no,yes,African-American,no,yes
2331,1,0.35,0.35,0.632075472,1,2,no,3.200000048,no,no,yes,White,yes,yes
2332,1,0.47,0.06,0.893129771,1,1,no,1.799999952,yes,no,yes,White,no,yes
2333,1,0.39,0.29,0.776859504,6,2,yes,2,no,no,no,African-American,no,yes
2334,1,0.34,0.29,0.894736842,1,2,no,3.200000048,no,no,yes,White,no,yes
2335,1,0.38,0.27,0.855172414,1,2,no,10.60000038,no,no,no,African-American,no,yes
2336,0,0.367999992,0.281000004,1.239130435,2,2,no,2,no,no,no,African-American,yes,yes
2337,1,0.3,0.28,0.8,1,2,no,3.099999905,no,no,no,White,no,yes
2338,1,0.390999985,0.325,0.928571429,1,2,no,1.799999952,no,no,no,White,no,yes
2339,1,0.3,0.09,0.900763359,2,2,no,3.599999905,no,no,yes,White,no,yes
2340,1,0.41,0.24,0.857142857,1,2,no,3.200000048,no,no,yes,White,yes,yes
2341,1,0.34,0.27,0.416666667,2,1,no,3.200000048,no,no,yes,White,no,yes
2342,1,0.26,0.26,0.446428571,1,2,no,3.200000048,no,no,yes,White,yes,yes
2343,1,0.35,0.34,0.376344086,1,1,no,3.200000048,no,no,yes,White,no,yes
2344,1,0.09,0.04,0.4,1,2,no,3.200000048,no,no,yes,White,no,yes
2345,1,0.26,0.21,0.901041667,1,2,no,1.799999952,no,no,no,White,no,yes
2346,1,0.44,0.3,0.759493671,1,1,no,3.200000048,no,no,no,White,no,yes
2347,1,0.35,0.23,0.783216783,2,2,yes,3.200000048,no,no,yes,White,yes,yes
2348,1,0.39,0.25,0.596153846,2,1,no,4.300000191,no,no,no,White,no,yes
2349,1,0.31,0.22,0.73,5,2,no,1.799999952,no,no,no,White,no,yes
2350,1,0.4,0.12,0.766129032,1,1,no,3.099999905,no,no,yes,White,no,yes
2351,1,0.41,0.33,0.680412371,2,1,no,1.799999952,yes,no,no,White,no,yes
2352,1,0.24,0.19,0.795321637,2,1,no,1.799999952,no,no,no,White,no,yes
2353,1,0.33,0.3,0.8,2,1,no,3.200000048,no,no,no,White,no,yes
2354,1,0.37,0.27,0.730434783,1,2,no,4.300000191,no,no,no,White,no,yes
2355,1,0.35,0.34,0.52173913,1,1,no,3.900000095,no,no,no,White,no,yes
2356,0,0.42,0.29,0.666666667,6,2,yes,10.60000038,no,no,yes,White,no,yes
2357,1,0.33,0.28,0.8,6,2,no,1.799999952,no,no,no,African-American,no,yes
2358,1,0.34,0.23,0.8,1,1,no,3.900000095,no,no,no,White,no,yes
2359,1,0.36,0.34,0.834782609,1,3,no,4.300000191,no,no,no,White,no,yes
2360,0,0.32,0.12,0.8,3,1,yes,3.200000048,yes,no,no,White,yes,yes
2361,1,0.32,0.29,0.7875,3,2,no,4.300000191,no,no,no,White,yes,yes
2362,1,0.27,0.21,0.806004619,2,1,no,3.900000095,no,no,no,White,no,yes
2363,1,0.33,0.21,0.474254743,1,1,no,3.599999905,yes,no,no,White,no,yes
2364,1,0.38,0.31,0.714285714,5,1,no,3.200000048,no,no,no,White,no,yes
2365,1,0.36,0.28,0.715686275,2,1,no,3.200000048,no,no,no,African-American,no,yes
2366,1,0.24,0.23,0.798449612,1,2,no,3.099999905,no,no,no,White,yes,yes
2367,1,0.32,0.25,0.755319149,1,2,no,3.099999905,no,no,no,White,no,yes
2368,1,0.38,0.11,0.3125,1,2,no,3.099999905,no,no,yes,White,yes,yes
2369,1,0.38,0.25,0.448430493,2,2,no,3.200000048,no,no,no,White,no,yes
2370,1,0.25,0.24,0.8,2,2,no,3.200000048,no,no,yes,White,yes,yes
2371,1,0.32,0.31,0.8,1,2,no,3.099999905,no,no,yes,White,yes,yes
2372,1,0.31,0.28,0.865853659,6,2,no,4.300000191,no,no,yes,African-American,yes,yes
2373,1,0.33,0.24,0.625,3,2,no,3.200000048,no,no,yes,White,no,yes
2374,1,0.35,0.22,0.893939394,3,2,no,3.900000095,no,no,yes,African-American,yes,yes
2375,1,0.33,0.16,0.803030303,5,1,no,3.200000048,no,no,no,White,no,yes
2376,1,0.31,0.25,0.8,1,1,no,3.200000048,yes,no,no,White,no,yes
2377,1,0.3,0.3,0.77704918,1,2,no,3.200000048,no,no,yes,White,yes,yes
2378,1,0.26,0.2,0.526760563,2,1,no,3.099999905,no,no,no,White,no,yes
2379,0,0.32,0.26,0.753846154,6,1,yes,3.099999905,no,no,yes,African-American,yes,yes
2380,0,0.35,0.26,0.813559322,2,2,no,4.300000191,no,no,yes,White,yes,yes
